"","SpecCode","predator.name","gbif.taxon.id","dietary.niche.width","Cnidaria.other","Anthozoa","Annelida.other","Polychaeta","Clitellata","Mollusca.other","Polyplacophora","Bivalvia","Gastropoda","Cephalopoda","Brachiopoda.other","Arthropoda.other","Ostracoda","Maxillopoda","Malacostraca","Insecta","Echinodermata.other","Ophiuroidea","Echinoidea","Holothuroidea","Chordata.other","Actinopterygii","Chondrichthyes","Amphibia","Reptilia","Aves","Mammalia","Plantae.other","Animalia.other","Marine","Freshwater","DietTroph","DietSeTroph","FoodTroph","FoodSeTroph","gbif.taxon.occ.count","OCClog","DNW","DNWcorr","biome"
"2:1128",22501,"Glossogobius celebius",2379433,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.25","0.42",303,5.71373280550937,0.0555555555555556,-0.0789824248582557,"Fresh"
"2:1129",22507,"Stiphodon elegans",2376095,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2","0",123,4.81218435537242,0.0555555555555556,-0.0647249412992132,"Fresh"
"2:1130",22529,"Hemiculter bleekeri",2367294,3,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,1,0,0,1,0,"0",-1,"2.14","0.14","null","null",34,3.52636052461616,0.166666666666667,0.0564982394579387,"Fresh"
"2:1131",22531,"Galaxias vulgaris",5214246,4,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0,1,1,"0",-1,"null","null","3.05","0.45",1610,7.38398945797851,0.222222222222222,0.0296496921763582,"Fresh"
"2:1132",22532,"Galaxias prognathus",5214304,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.13","0.41",179,5.18738580584075,0.0555555555555556,-0.0678683888137841,"Fresh"
"2:1133",22534,"Gobiomorphus hubbsi",2386392,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"3.2","0.148","3.2","0.4",1075,6.98007594056176,0.0555555555555556,-0.128318933827055,"Fresh"
"2:1134",22535,"Gobiomorphus breviceps",2386388,10,NA,NA,1,1,NA,1,NA,0,1,NA,NA,1,0,1,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0,1,1,"0",-1,"3.24","0.138","3.18","0.46",4478,8.4069317971587,0.555555555555556,0.345446621405895,"Fresh"
"2:1135",22633,"Anodontiglanis dahli",2341899,2,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.07","0.42",51,3.93182563272433,0.111111111111111,-0.00340192753908003,"Fresh"
"2:1136",22641,"Neosilurus hyrtlii",5202603,3,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.55","0.44",744,6.61204103483309,0.166666666666667,-0.00452715363286255,"Fresh"
"2:1137",22654,"Porochilus obbesi",2341954,2,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.38","0.47",44,3.78418963391826,0.111111111111111,-0.00193706923540032,"Fresh"
"2:1138",22656,"Porochilus rendahli",2341960,1,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.6","0.5",210,5.34710753071747,0.0555555555555556,-0.0701959255790043,"Fresh"
"2:1139",22663,"Craterocephalus marjoriae",2412006,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.93","0.36",90,4.49980967033027,0.111111111111111,-0.00751160549664159,"Fresh"
"2:1140",22666,"Craterocephalus stercusmuscarum",4284265,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,1,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",879,6.77878489768518,0.111111111111111,-0.0663963728413917,"Fresh"
"2:1141",22668,"Craterocephalus stramineus",2411996,3,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.99","0.4",95,4.55387689160054,0.166666666666667,0.0477564837907167,"Fresh"
"2:1142",22670,"Cairnsichthys rhombosomoides",2411638,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","2.89","0.41",38,3.63758615972639,0.111111111111111,-0.000343018600602568,"Fresh"
"2:1143",22696,"Barbucca diabolica",2358756,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.49","0.19",8,2.07944154167984,0.111111111111111,0.0191425849043406,"Fresh"
"2:1144",22720,"Rhadinocentrus ornatus",2411739,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.98","0.35",198,5.28826703069454,0.111111111111111,-0.0136903063689683,"Fresh"
"2:1145",22755,"Hypseleotris compressa",2386343,6,NA,NA,0,0,NA,1,NA,0,0,NA,NA,1,1,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0,1,0,"0",-1,"null","null","2.87","0.35",858,6.75460409948796,0.333333333333333,0.15668701952618,"Fresh"
"2:1146",22757,"Hypseleotris galii",2386354,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.35","0.45",386,5.95583736946483,0.0555555555555556,-0.087528609834389,"Fresh"
"2:1147",22769,"Oxyeleotris lineolata",2386234,2,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.7","0.57",317,5.75890177387728,0.111111111111111,-0.0248659668365978,"Fresh"
"2:1148",22773,"Chlamydogobius eremius",2379254,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.7","0.31",483,6.18001665365257,0.111111111111111,-0.0413452308291265,"Fresh"
"2:1149",22774,"Glossogobius concavifrons",2379443,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.35","0.45",58,4.06044301054642,0.0555555555555556,-0.0601017367556133,"Fresh"
"2:1150",22821,"Puntius brevis",2364211,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.91","0.33",189,5.24174701505964,0.111111111111111,-0.0130176811782543,"Fresh"
"2:1151",22831,"Diptychus maculatus",5205740,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2","0",16,2.77258872223978,0.0555555555555556,-0.0450762927547376,"Fresh"
"2:1152",22832,"Rasbora tornieri",2359502,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",36,3.58351893845611,0.0555555555555556,-0.0552808874363825,"Fresh"
"2:1153",22936,"Gymnodiptychus dybowskii",2362516,2,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.72","0.6",33,3.49650756146648,0.111111111111111,0.0012971599752972,"Fresh"
"2:1154",22952,"Liobagrus reinii",2342839,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",771,6.64768837356333,0.0555555555555556,-0.117057639498901,"Fresh"
"2:1155",22963,"Homaloptera tweediei",2358579,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.299999952","0.4267",14,2.63905732961526,0.111111111111111,0.0121926848878386,"Fresh"
"2:1156",22967,"Homaloptera zollingeri",2358568,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",22,3.09104245335832,0.0555555555555556,-0.0491880733359445,"Fresh"
"2:1157",23015,"Acantopsis dialuzona",2368334,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.5","0.37",84,4.43081679884331,0.0555555555555556,-0.0626840333577664,"Fresh"
"2:1158",23019,"Lepidocephalichthys hasselti",2368094,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.74000001","0.3125",159,5.06890420222023,0.111111111111111,-0.0110419614970162,"Fresh"
"2:1159",23044,"Pangio oblonga",2368000,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.5","0.37",36,3.58351893845611,0.0555555555555556,-0.0552808874363825,"Fresh"
"2:1160",23070,"Triplophysa strauchii",4286888,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,0,0,"0",-1,"null","null","4.2","0.73",26,3.25809653802148,0.0555555555555556,-0.05132047030625,"Fresh"
"2:1161",23071,"Pseudomystus stenomus",2338299,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",7,1.94591014905531,0.0555555555555556,-0.0348219153417066,"Fresh"
"2:1162",23078,"Hemibagrus planiceps",2338184,3,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,1,0,0,0,1,"0",-1,"3.27","null","2.76","0.24",41,3.71357206670431,0.166666666666667,0.0543705622192305,"Fresh"
"2:1163",23081,"Mystus wolffii",5201907,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.35","0.45",26,3.25809653802148,0.0555555555555556,-0.05132047030625,"Fresh"
"2:1164",23093,"Kryptopterus limpok",2337903,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.8","0.62",44,3.78418963391826,0.0555555555555556,-0.0574926247909559,"Fresh"
"2:1165",23098,"Micronema hexapterus",5201676,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.71","0.59",11,2.39789527279837,0.0555555555555556,-0.0403152874606887,"Fresh"
"2:1166",23104,"Kryptopterus schilbeides",2337891,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.78","0.62",8,2.07944154167984,0.0555555555555556,-0.036412970651215,"Fresh"
"2:1167",23106,"Ompok eugeneiatus",2337638,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","null","null",16,2.77258872223978,0.0555555555555556,-0.0450762927547376,"Fresh"
"2:1168",23113,"Silurichthys hasseltii",2337745,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",25,3.2188758248682,0.0555555555555556,-0.0508235554347209,"Fresh"
"2:1169",23115,"Silurichthys phaiosoma",2337736,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",16,2.77258872223978,0.0555555555555556,-0.0450762927547376,"Fresh"
"2:1170",23199,"Scaphiodonichthys burmanicus",2365804,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.39","0.21",28,3.3322045101752,0.111111111111111,0.00330481795700424,"Fresh"
"2:1171",23214,"Hypselobarbus kolus",2366556,3,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.68","0.33",18,2.89037175789616,0.166666666666667,0.0645143970473125,"Fresh"
"2:1172",23282,"Erythrinus erythrinus",2352207,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0,0,0,"0",-1,"null","null","3.730000019","0.58",959,6.86589107488344,0.111111111111111,-0.0693301656210527,"Fresh"
"2:1173",23304,"Acrochordonichthys rugosus",2340879,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,0,0,"0",-1,"null","null","4.2","0.73",26,3.25809653802148,0.0555555555555556,-0.05132047030625,"Fresh"
"2:1174",23314,"Bagarius yarrelli",2341213,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.73","0.6",67,4.20469261939097,0.0555555555555556,-0.0612292490511357,"Fresh"
"2:1175",23319,"Glyptothorax major",2341296,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",97,4.57471097850338,0.0555555555555556,-0.0634633381661524,"Fresh"
"2:1176",23342,"Roeboides dayi",2354088,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.47","0.44",519,6.25190388316589,0.0555555555555556,-0.100069477839466,"Fresh"
"2:1177",23349,"Hypostomus robinii",5202253,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2","0",59,4.07753744390572,0.0555555555555556,-0.0602440226980199,"Fresh"
"2:1178",23377,"Clarias teijsmanni",5202827,5,NA,NA,0,0,NA,0,NA,0,0,NA,NA,1,0,0,0,1,NA,NA,NA,NA,0,0,NA,1,0,0,0,1,1,"0",-1,"null","null","3.07","0.44",115,4.74493212836325,0.277777777777778,0.157872294373381,"Fresh"
"2:1179",23388,"Hemiarius stormii",2344911,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.96","0.59",6,1.79175946922805,0.0555555555555556,-0.0330181666652713,"Fresh"
"2:1180",23390,"Cephalocassis borneensis",2344786,1,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.049999952","0.373",48,3.87120101090789,0.0555555555555556,-0.0583745782410639,"Fresh"
"2:1181",23429,"Oligosarcus jenynsii",2353950,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.97","0.6",380,5.94017125272043,0.0555555555555556,-0.0869179118881995,"Fresh"
"2:1182",23448,"Schizodon fasciatus",5204599,3,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.48","0.2",685,6.52941883826223,0.166666666666667,-0.00111681071623623,"Fresh"
"2:1183",23451,"Pimelodus maculatus",2338908,5,NA,NA,0,0,NA,1,NA,0,1,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.87","0.35",350,5.85793315448346,0.277777777777778,0.138387597678578,"Fresh"
"2:1184",23592,"Luciobarbus bocagei",2364815,4,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","3.18","0.42",2247,7.71735127218533,0.222222222222222,0.0250350962368494,"Fresh"
"2:1185",23608,"Achondrostoma arcasii",2361439,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.5","0.37",14038,9.54952321729037,0.0555555555555556,-0.229134472023386,"Fresh"
"2:1186",23632,"Coreoperca kawamebari",2380417,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.83","0.62",677,6.51767127291227,0.0555555555555556,-0.11173115137883,"Fresh"
"2:1187",23724,"Sicyopterus japonicus",2376585,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2","0",735,6.59987049921284,0.0555555555555556,-0.115145996425717,"Fresh"
"2:1188",23962,"Bangana devdevi",2361289,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","null","null",22,3.09104245335832,0.0555555555555556,-0.0491880733359445,"Fresh"
"2:1189",24294,"Salmophasia untrahi",2362627,5,NA,NA,0,0,NA,0,NA,0,0,NA,NA,1,0,1,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.34","0.1",8,2.07944154167984,0.277777777777778,0.185809251571007,"Fresh"
"2:1190",24296,"Securicula gora",2367601,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.24","0.4",32,3.46573590279973,0.0555555555555556,-0.0538893310998832,"Fresh"
"2:1191",24385,"Devario kakhienensis",2361493,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","2.5","0.5",10,2.30258509299405,0.0555555555555556,-0.0391317566978832,"Fresh"
"2:1192",24395,"Devario regina",2361572,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.17","0.42",83,4.4188406077966,0.111111111111111,-0.00705962847304403,"Fresh"
"2:1193",24451,"Schizothorax macrophthalmus",2363645,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.13","0.32",30,3.40119738166216,0.0555555555555556,-0.0531042787068797,"Fresh"
"2:1194",24455,"Schizothorax raraensis",2363633,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.97","0.4",31,3.43398720448515,0.111111111111111,0.00205065156789991,"Fresh"
"2:1195",24477,"Garra mullya",2366755,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2","0",43,3.76120011569356,0.0555555555555556,-0.0572511962771893,"Fresh"
"2:1196",24479,"Garra nasuta",2366748,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","null","null",9,2.19722457733622,0.0555555555555556,-0.0378387502202794,"Fresh"
"2:1197",24492,"Psilorhynchus homaloptera",5205397,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.78","0.26",13,2.56494935746154,0.111111111111111,0.0131365022970951,"Fresh"
"2:1198",24508,"Balitora burmanica",2357520,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2","0",11,2.39789527279837,0.0555555555555556,-0.0403152874606887,"Fresh"
"2:1199",24570,"Neonoemacheilus labeosus",2357668,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","null","null",13,2.56494935746154,0.0555555555555556,-0.0424190532584605,"Fresh"
"2:1200",24647,"Nemacheilus triangularis",5205201,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","2.26","0.34",18,2.89037175789616,0.0555555555555556,-0.0465967140637986,"Fresh"
"2:1201",24688,"Syncrossus berdmorei",2368159,2,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","null","null",23,3.13549421592915,0.111111111111111,0.00579652811244633,"Fresh"
"2:1202",24692,"Botia rostrata",2368025,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","null","null",6,1.79175946922805,0.0555555555555556,-0.0330181666652713,"Fresh"
"2:1203",24731,"Mystus tengara",5201851,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",66,4.18965474202643,0.0555555555555556,-0.0611194085576682,"Fresh"
"2:1204",24792,"Amblyceps mangois",2342853,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",74,4.30406509320417,0.0555555555555556,-0.0619118714975403,"Fresh"
"2:1205",24799,"Parambassis apogonoides",2387252,3,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.87","0.3",19,2.94443897916644,0.166666666666667,0.0638153000604098,"Fresh"
"2:1206",24858,"Glyptothorax poonaensis",2341328,2,NA,NA,1,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","null","null",7,1.94591014905531,0.111111111111111,0.0207336402138489,"Fresh"
"2:1207",25157,"Macrognathus maculatus",5204053,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.25","0.4",85,4.44265125649032,0.111111111111111,-0.00719577756773557,"Fresh"
"2:1208",25169,"Carinotetraodon lorteti",2407809,2,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.5","0.455",46,3.8286413964891,0.111111111111111,-0.00239408574347137,"Fresh"
"2:1209",25171,"Auriglobus modestus",2407788,3,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,1,0,NA,0,0,0,0,1,1,"0",-1,"null","null","3.62","0.6",24,3.17805383034795,0.166666666666667,0.0608075102976038,"Fresh"
"2:1210",25175,"Tetraodon biocellatus",5213571,3,NA,NA,0,0,NA,1,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","3.380000114","0.4907",19,2.94443897916644,0.166666666666667,0.0638153000604098,"Fresh"
"2:1211",25195,"Labiobarbus leptocheilus",2366259,3,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,1,"0",-1,"null","null","2.339999914","0.194",180,5.19295685089021,0.166666666666667,0.0431743002055077,"Fresh"
"2:1212",25301,"Aplocheilus werneri",2347867,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0,0,0,"0",-1,"null","null","3.62","0.45",9,2.19722457733622,0.111111111111111,0.0177168053352761,"Fresh"
"2:1213",25492,"Cinetodus carinatus",2345481,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.13","0.41",11,2.39789527279837,0.111111111111111,0.0152402680948669,"Fresh"
"2:1214",25495,"Cinetodus crassilabris",2345487,2,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2.57","0.26",8,2.07944154167984,0.111111111111111,0.0191425849043406,"Fresh"
"2:1215",25496,"Economidichthys pygmaeus",2375330,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,"0",-1,"null","null","3.5","0.37",33,3.49650756146648,0.0555555555555556,-0.0542583955802584,"Fresh"
"2:1216",25516,"Brycon cephalus",2353487,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,"0",-1,"null","null","2","0",152,5.02388052084628,0.0555555555555556,-0.0661958371556996,"Fresh"
"2:1217",25524,"Mylossoma aureum",2352725,4,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0,1,1,"0",-1,"null","null","2.52","0.23",292,5.67675380226828,0.222222222222222,0.0888051072125126,"Fresh"
"2:1218",25528,"Nedystoma dayi",2345470,1,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,"0",-1,"null","null","3.2","0.4",35,3.55534806148941,0.0555555555555556,-0.0549534788030498,"Fresh"
